,Name,Price,Rating,Image
296,"Lenovo IdeaPad Slim 3 Intel Core i7 11th Gen 15.6"" (39.62cm) FHD Laptop (16GB/512GB SSD/Win 11/Office 2021/1 Year Warranty/Arctic Grey/1.65Kg), 82H803LPIN","27,990",4.0 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61nC5tJlUEL._AC_UY218_.jpg
297,"Lenovo IdeaPad Slim 3 Intel Core i7 11th Gen 15.6"" (39.62cm) FHD Laptop (16GB/512GB SSD/Win 11/Office 2021/1 Year Warranty/Arctic Grey/1.65Kg), 82H803LPIN","55,990",4.0 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61nC5tJlUEL._AC_UY218_.jpg
298,Fujitsu UH-X 13th Gen Intel Evo Core i5 14 inch(35.5cm) FHD Thin & Light Laptop (16GB/512GB SSD)/Windows11/Iris Xe Graphics/Backlit/Fingerprint Reader/Black/868gm - 4ZR1M37246 w/Sleeve,"86,990",3.6 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/714TjZtB+hL._AC_UY218_.jpg
299,AVITA PURA E NS14A6 Thin & Light 14 (35.56cm) Laptop (AMD R5-3500U/8 GB/512GB SSD/HD TFT Display/Windows 10 Home/Radeon Vega 8 Graphics) 1.344 kg Ink Black (NS14A6INV561-IBB),"21,990",1.8 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71wmS+SzePL._AC_UY218_.jpg
300,"HP Laptop 14, AMD Ryzen 5 7520U, 14-inch (35.6 cm), FHD, 16GB LPDDR5, 512GB SSD, AMD Radeon Graphics, FHD Camera w/Privacy Shutter, Backlit KB (Win 11, MSO 2021, Silver, 1.4 kg), hr0000AU","47,990",4.4 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61jwMRv3Y-L._AC_UY218_.jpg
301,"ASUS TUF Gaming A15, 15.6-inch (39.62 cms) FHD 144Hz, AMD Ryzen 5 4600H, 4GB NVIDIA GeForce GTX 1650, Gaming Laptop (8GB/512GB SSD/90WHrs Battery/Windows 11/Black/2.3 Kg), FA506IHRB-HN079W","61,990",4.4 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/91zVSkGGZbS._AC_UY218_.jpg
302,"ASUS Vivobook S 14 Flip (2022), 14-inch (35.56 cms) FHD+ 16:10 Touch, AMD Ryzen 7 5800HS, 2-in-1 Laptop (16GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Silver/1.5 kg), TN3402QA-LZ741WS","70,930",4.1 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61t5-ZvVicL._AC_UY218_.jpg
303,"MSI Sword 15 A12UDX, Intel 12th Gen. i5-12450H, 40CM FHD 144Hz Gaming Laptop (16GB/1TB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX3050, 6GB GDDR6/White/2.25Kg), A12UDX-468IN","78,990",3.8 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61CIMpkHZdL._AC_UY218_.jpg
304,"ASUS Vivobook 15 (2023), Intel Core i3-1315U 13th Gen, 15.6"" (39.62 cms) FHD, Thin and Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Fingerprint/Silver/1.7 kg), X1504VA-NJ324WS","40,990",4.1 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71BUBqd5nJL._AC_UY218_.jpg
305,"HP Victus Gaming Latest 12th Gen Intel Core i5 12450H Processor 15.6 inch(39.6 cm) FHD Gaming Laptop (8GB RAM/512GB SSD/GTX 1650 4GB Graphics/144Hz/BL KB/Win 11/MSO/B&O/Alexa/Xbox Pass), 15-fa0070TX","58,490",4.1 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71NkSeJt6zL._AC_UY218_.jpg
306,"ASUS Vivobook Pro 15, AMD Ryzen 7 5800H, 15.6""(39.6 cm) HD, Thin & Light Laptop (16GB/512GB SSD/4GB NVIDIA GeForce RTX 3050/Windows 11/Office 2021/Backlit/Fingerprint/Blue/1.80 kg), M6500QC-HN741WS","70,990",4.1 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61eTPcEsC+L._AC_UY218_.jpg
307,"MSI Modern 15, Intel 13th Gen. i5-1335U, 40CM FHD 60Hz Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Iris Xe Graphics/Classic Black/1.7Kg), B13M-289IN","50,591",4.0 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71eLe8RYffL._AC_UY218_.jpg
308,"HP Pavilion 15, 13th Gen Intel Core i7-1360P, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 1TB SSD, Intel Iris Xᵉ Graphics, FPR, Backlit KB, Audio by B&O (Win 11, MSO 2021, Silver, 1.74 kg), eg3036TU","89,990",3.8 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81s1aHrFTgL._AC_UY218_.jpg
309,"HP Laptop 15s, 12th Gen Intel Core i3-1215U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel UHD Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2021, Silver, 1.69 kg), fy5004TU","43,600",3.5 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71K0mr+eNlL._AC_UY218_.jpg
310,"Lenovo IdeaPad Slim 5 Ryzen 7 7730U 14"" (35.5cm) WUXGA+ IPS Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/FHD IR Camera/Alexa/3 Month Game Pass/Arctic Grey/1.46Kg), 82XE0072IN","63,990",4.5 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61w2HawBGoL._AC_UY218_.jpg
311,"HP 250 G8 Notebook PC, 11th Gen Intel Core i3-1115G4 Processor, 15.6 inch(39.6cm) Anti-Glare HD Laptop/8GB RAM/512GB SSD/Numeric Keypad/Intel UHD Graphics/Win 11/1.74 Kgs 6X4B3PA","33,999",3.8 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71G+U+ae6sL._AC_UY218_.jpg
312,"AGB Octev GA-9009 15.6"" Laptop (Core i7-1165G7 11th Gen, 16GB RAM / 512GB SSD/Iris Xe/MX 450 / Win 11 Pro/Aluminium Body","55,000",2.0 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81OD81DIU5L._AC_UY218_.jpg
313,"Acer Nitro 5 12th Gen Intel Core i5 Gaming Laptop with 39.62 cm (15.6"") FHD IPS Display (Windows 11 Home/16 GB RAM/512 GB SSD/RTX 3050 Graphics/144 Hz/RGB Backlit), AN515-58, 2.5 KG","69,990",4.2 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71gZ4OSvk1L._AC_UY218_.jpg
314,"Lenovo Ideapad Gaming 3 AMD Ryzen 5 5600H 15.6"" (39.62cm) FHD IPS Gaming Laptop (8GB/512GB SSD/4GB NVIDIA RTX 3050/120Hz/Win 11/Office 2021/Backlit/3months Game Pass/Shadow Black/2.25Kg), 82K2022VIN","56,990",4.4 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61dmgZWyTgL._AC_UY218_.jpg
315,"MSI Sword 15 A12VF, Intel 12th Gen. i7-12650H, 40CM FHD 144Hz Gaming Laptop (8GBx2/1TB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX4060, 8GB GDDR6/White/2.25Kg), A12VF-401IN","1,02,990",4.0 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71cRA3lD-8L._AC_UY218_.jpg
316,Acer Travelmate Business Laptop AMD Ryzen 5 5500U Processor (8GB DDR4/ 512GB SSD/AMD Radeon Graphics/Windows 11 Home) TMP214-41-G3 with 35.6 cm (14 Inches) HD Display,"41,990",4.5 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81TAh-cxQyL._AC_UY218_.jpg
317,"ASUS Vivobook 15 OLED (2023), Intel Core i5-13500H 13th Gen, 15.6"" (39.62 cm) FHD OLED, Thin & Light Laptop (16GB/512GB SSD/Intel Iris Xᵉ/Win 11/Office 2021/Backlit KB/Black/1.7 kg), X1505VA-LK541WS","67,990",4.0 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/818mSuevb+L._AC_UY218_.jpg
318,"ASUS Vivobook 15 (2023), Intel Core I5-13500H 13Th Gen, 15.6"" (39.62 Cms) Fhd, Thin and Light Laptop (16Gb/512Gb Ssd/Intel Iris X?/Win 11/Office 2021/Backlit Kb/Blue/1.7 Kg), X1502Va-Nj541Ws","61,990",3.6 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71ikH2lBGKL._AC_UY218_.jpg
319,"Samsung Galaxy Book3 Pro 360 Intel 13th Gen i5 EvoTM 40.62cm(16"") Touchscreen 2-in-1 3K Display, 120Hz, Thin & Light Laptop(16 GB/512 GB SSD/Windows 11/MS Office/S-Pen/Graphite/1.6Kg), NP960QFG-KA2IN","1,52,990",4.2 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71ef1yicMJL._AC_UY218_.jpg
320,"Dell Inspiron 3520 Laptop,12th Gen Intel Core i3-1215, Windows 11 + MSO'21, McAfee 15 Months, 8GB, 512GB SSD, 15.6"" (39.62Cms) 3 Sided Narrow Border Design with 120Hz FHD Display, Black, 1.65Kgs","38,790",3.3 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51bW2WxLEYL._AC_UY218_.jpg
321,"ASUS Zenbook 14 (2023), AMD Ryzen 7 7730U, 14"" (35.56 cm) 2.5K, Thin & Light Laptop (16GB/1TB SSD/Windows 11/Office 2021/Alexa Built-in/Backlit KB/FP Sensor/Jade Black/1.35 kg), UM3402YA-KP751WS","82,990",5.0 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71msAIjwt6L._AC_UY218_.jpg
322,"(Refurbished) Lenovo IdeaPad Slim 3 Intel Celeron N4020 4th Gen 15.6"" (39.62cm) HD 220nits Anti-Glare (8GB/256GB SDD/Windows 11/Office 2021/3months Game Pass/Platinum Grey/1.7Kg), 81WQ00NXIN","20,221.",5.0 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61NAJUkUqkL._AC_UY218_.jpg
323,"Lenovo Ideapad Slim 1 AMD Ryzen 5 5500U 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/1Yr Warranty + ADP/Cloud Grey/1.6Kg), 82R400BRIN","40,000",4.2 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71bDJ9wxxWL._AC_UY218_.jpg
324,"HP 255 G8 Notebook PC,AMD Ryzen 3 3250U, 15.6 inch(39.6cm) Anti-Glare HD Laptop/8GB RAM/512GB SSD/Numeric Keypad/AMD Radeon Graphics/Win 11/1.74 Kgs 689T4PA","27,990",4.1 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71R-AObyPFL._AC_UY218_.jpg
325,"ASUS Vivobook 15, Intel Core i3-1220P 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Laptop (8GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Alexa Built-in/FP Sensor/Blue/1.7 kg), X1502ZA-EJ381WS","39,990",4.0 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71c0GSxtEEL._AC_UY218_.jpg
326,"HP Laptop 15s, 12th Gen Intel Core i3-1215U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel UHD Graphics, Backlit KB, Thin & Light, Dual Speakers (Win 11, MSO 2021, Silver, 1.69 kg), fq5007TU","38,990",4.1 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71Blj59DzzL._AC_UY218_.jpg
327,"Proffisy Aluminum Laptop Cooling Pad with One Big Quiet Cooling Fan, Laptop Cooler Stand with 7 Height Adjustable, Notebook Cooler pad for Laptop 17 15.6 14 13 12 Inch Two USB Ports (Black)","1,759",4.1 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61o4YUekU+L._AC_UL640_QL65_.jpg
329,"Proffisy Aluminum Laptop Cooling Pad with One Big Quiet Cooling Fan, Laptop Cooler Stand with 7 Height Adjustable, Notebook Cooler pad for Laptop 17 15.6 14 13 12 Inch Two USB Ports (Black)","1,759",4.1 out of 5 stars,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61o4YUekU+L._AC_UL640_QL65_.jpg
